Window,Num threads,Num Variables,Num locks,Num unique good writes,Max stack size,Max seen size,Num mmaps,Time taken (sec),Window result
2640,1,2,4,1,1,10,5,0.004,true
2641,1,2,3,2,1,10,5,0.004,true
2642,2,2,1,2,2,13,5,0.006,true
2643,2,3,4,2,4,33,5,0.017,true
2644,1,1,5,1,1,10,5,0.004,true
2645,2,2,4,2,8,49,5,0.025,true
2646,2,2,5,2,5,33,5,0.017,true
2647,2,2,5,2,9,49,5,0.025,true
2648,1,3,2,2,1,10,5,0.004,true
2649,2,4,2,3,8,49,5,0.025,true
2650,2,2,3,2,2,19,5,0.009,true
2651,1,3,2,2,1,10,5,0.004,true
2652,1,3,2,3,1,10,5,0.004,true
2653,1,3,2,2,1,10,5,0.004,true
2654,1,2,2,3,1,10,5,0.004,true
2655,1,3,2,2,1,10,5,0.004,true
2656,1,3,2,2,1,10,5,0.005,true
2657,1,2,2,2,1,10,5,0.004,true
2658,1,4,2,3,1,10,5,0.004,true
2659,1,2,2,3,1,10,5,0.004,true
2660,1,3,2,2,1,10,5,0.004,true
2661,2,3,3,3,5,33,5,0.017,true
2662,2,3,4,1,6,43,5,0.023,true
2663,2,3,3,3,7,43,5,0.021,true
2664,2,3,3,2,2,19,5,0.009,true
2665,2,2,3,3,3,19,5,0.009,true
2666,1,3,2,1,1,10,5,0.005,true
2667,1,3,2,3,1,10,5,0.004,true
2668,1,2,2,2,1,10,5,0.004,true
2669,2,3,3,2,3,19,5,0.009,true
2670,2,2,4,2,4,33,5,0.017,true
2671,2,4,2,3,10,51,5,0.025,true
2672,2,3,4,2,9,49,5,0.025,true
2673,2,1,4,1,5,33,5,0.016,true
2674,2,4,2,3,8,49,5,0.024,true
2675,1,2,2,2,1,10,5,0.004,true
2676,2,3,3,2,3,19,5,0.009,true
2677,2,3,2,3,3,19,5,0.009,true
2678,2,5,2,4,3,19,5,0.009,true
2679,2,3,2,2,2,19,5,0.009,true
2680,2,3,3,2,3,19,5,0.009,true
2681,1,2,2,3,1,10,5,0.004,true
2682,1,3,2,2,1,10,5,0.004,true
2683,1,3,2,2,1,10,5,0.004,true
2684,1,2,2,2,1,10,5,0.004,true
2685,1,4,2,3,1,10,5,0.004,true
2686,1,2,2,3,1,10,5,0.004,true
2687,1,3,2,1,1,10,5,0.005,true
2688,1,3,2,3,1,10,5,0.004,true
2689,1,2,2,2,1,10,5,0.004,true
2690,1,3,2,2,1,10,5,0.005,true
2691,1,3,2,3,1,10,5,0.004,true
2692,1,3,2,2,1,10,5,0.004,true
2693,1,2,2,3,1,10,5,0.004,true
2694,1,3,2,2,1,10,5,0.005,true
2695,1,3,2,2,1,10,5,0.004,true
2696,1,2,2,2,1,10,5,0.004,true
2697,1,4,2,3,1,10,5,0.005,true
2698,2,3,3,3,5,33,5,0.017,true
2699,2,3,4,1,7,43,5,0.022,true
2700,2,2,3,2,3,19,5,0.009,true
2701,2,4,3,3,6,43,5,0.022,true
2702,1,2,2,2,1,10,5,0.004,true
2703,2,4,3,3,2,19,5,0.009,true
2704,1,2,2,3,1,10,5,0.004,true
2705,1,3,2,1,1,10,5,0.004,true
2706,1,3,2,3,1,10,5,0.005,true
2707,1,2,2,2,1,10,5,0.004,true
2708,1,3,2,2,1,10,5,0.004,true
2709,1,3,2,3,1,10,5,0.005,true
2710,1,3,2,2,1,10,5,0.004,true
2711,1,2,2,3,1,10,5,0.004,true
2712,1,3,2,2,1,10,5,0.004,true
2713,1,3,2,2,1,10,5,0.004,true
2714,1,2,2,2,1,10,5,0.004,true
2715,1,4,2,3,1,10,5,0.004,true
2716,1,2,2,3,1,10,5,0.005,true
2717,1,3,2,2,1,10,5,0.004,true
2718,2,3,3,2,3,19,5,0.009,true
2719,2,3,2,3,3,19,5,0.009,true
2720,1,3,2,2,1,10,5,0.004,true
2721,1,2,2,2,1,10,5,0.004,true
2722,2,4,2,3,4,33,5,0.017,true
2723,2,3,2,2,3,19,5,0.009,true
2724,2,4,3,3,2,19,5,0.01,true
2725,1,2,2,3,1,10,5,0.005,true
2726,1,3,2,1,1,10,5,0.005,true
2727,2,2,3,3,3,19,5,0.009,true
2728,1,3,2,2,1,10,5,0.005,true
2729,2,3,3,3,9,49,5,0.027,true
2730,2,2,3,1,3,19,5,0.01,true
2731,1,3,2,3,1,10,5,0.004,true
2732,1,2,2,2,1,10,5,0.005,true
2733,1,3,2,2,1,10,5,0.005,true
2734,1,3,2,3,1,10,5,0.004,true
2735,1,3,2,2,1,10,5,0.004,true
2736,1,2,2,3,1,10,5,0.005,true
2737,1,3,2,2,1,10,5,0.004,true
2738,2,3,3,2,3,19,5,0.009,true
2739,2,3,3,3,7,43,5,0.023,true
2740,2,2,4,2,5,33,5,0.017,true
2741,1,3,2,2,1,10,5,0.004,true
2742,2,3,3,2,3,19,5,0.009,true
2743,1,2,2,2,1,10,5,0.004,true
2744,1,4,2,3,1,10,5,0.004,true
2745,1,2,2,2,1,10,5,0.004,true
2746,1,3,2,1,1,10,5,0.004,true
2747,1,3,2,3,1,10,5,0.004,true
2748,1,2,2,2,1,10,5,0.005,true
2749,1,3,2,2,1,10,5,0.004,true
2750,1,3,2,3,1,10,5,0.004,true
2751,1,3,2,2,1,10,5,0.004,true
2752,1,2,2,3,1,10,5,0.004,true
2753,1,3,2,2,1,10,5,0.004,true
2754,1,3,2,2,1,10,5,0.004,true
2755,2,2,3,2,2,19,5,0.01,true
2756,2,4,2,2,3,19,5,0.01,true
2757,2,4,3,3,8,49,5,0.026,true
2758,2,2,4,1,10,51,5,0.026,true
2759,2,4,3,2,5,33,5,0.017,true
2760,2,2,4,1,6,43,5,0.022,true
2761,1,4,2,3,1,10,5,0.004,true
2762,1,2,2,3,1,10,5,0.005,true
2763,1,3,2,2,1,10,5,0.004,true
2764,1,3,2,2,1,10,5,0.004,true
2765,1,2,2,2,1,10,5,0.004,true
2766,2,3,3,2,3,19,5,0.009,true
2767,2,3,2,3,3,19,5,0.01,true
2768,2,5,2,3,7,43,5,0.022,true
2769,2,2,3,1,5,33,5,0.016,true
2770,1,2,2,3,1,10,5,0.004,true
2771,1,3,2,2,1,10,5,0.004,true
2772,1,3,2,2,1,10,5,0.004,true
2773,1,2,2,2,1,10,5,0.004,true
2774,2,4,3,3,3,19,5,0.009,true
2775,2,2,2,2,5,33,5,0.017,true
2776,2,4,3,3,10,51,5,0.027,true
2777,2,2,3,2,5,33,5,0.017,true
2778,2,3,4,2,10,51,5,0.027,true
2779,1,3,2,2,1,10,5,0.004,true
2780,2,2,3,3,3,19,5,0.009,true
2781,1,3,2,2,1,10,5,0.004,true
2782,2,4,3,4,9,49,5,0.025,true
2783,2,3,4,0,10,51,5,0.027,true
2784,2,2,3,2,3,19,5,0.01,true
2785,2,3,4,3,10,51,5,0.027,true
2786,1,3,2,2,1,10,5,0.004,true
2787,2,3,3,2,3,19,5,0.009,true
2788,1,2,2,2,1,10,5,0.004,true
2789,1,4,2,3,1,10,5,0.004,true
2790,1,2,2,3,1,10,5,0.004,true
2791,1,3,2,1,1,10,5,0.004,true
2792,1,3,2,3,1,10,5,0.004,true
2793,1,2,2,2,1,10,5,0.004,true
2794,2,3,3,2,3,19,5,0.009,true
2795,2,4,3,3,9,49,5,0.026,true
2796,2,2,4,1,9,49,5,0.025,true
2797,1,4,2,3,1,10,5,0.004,true
2798,1,2,2,3,1,10,5,0.004,true
2799,1,3,2,2,1,10,5,0.004,true
2800,1,3,2,2,1,10,5,0.004,true
2801,1,2,2,2,1,10,5,0.004,true
2802,1,4,2,3,1,10,5,0.004,true
2803,1,2,2,3,1,10,5,0.004,true
2804,1,3,2,1,1,10,5,0.004,true
2805,1,3,2,3,1,10,5,0.004,true
2806,1,2,2,2,1,10,5,0.004,true
2807,1,3,2,2,1,10,5,0.005,true
2808,1,3,2,3,1,10,5,0.004,true
2809,2,3,3,2,3,19,5,0.009,true
2810,1,2,2,3,1,10,5,0.005,true
2811,1,3,2,2,1,10,5,0.004,true
2812,2,2,4,2,5,33,5,0.017,true
2813,2,3,2,2,5,33,5,0.017,true
2814,2,3,3,2,10,51,5,0.026,true
2815,2,3,3,3,7,43,5,0.022,true
2816,2,2,3,1,3,19,5,0.009,true
2817,1,3,2,3,1,10,5,0.004,true
2818,1,2,2,2,1,10,5,0.004,true
2819,1,3,2,2,1,10,5,0.004,true
2820,1,3,2,3,1,10,5,0.004,true
2821,1,3,2,2,1,10,5,0.004,true
2822,1,2,2,3,1,10,5,0.004,true
2823,1,3,2,2,1,10,5,0.004,true
2824,1,3,2,2,1,10,5,0.004,true
2825,1,2,2,2,1,10,5,0.004,true
2826,1,4,2,3,1,10,5,0.004,true
2827,1,2,2,3,1,10,5,0.005,true
2828,1,3,2,2,1,10,5,0.004,true
2829,1,3,2,2,1,10,5,0.004,true
2830,1,2,2,2,1,10,5,0.005,true
2831,1,4,2,3,1,10,5,0.004,true
2832,1,2,2,3,1,10,5,0.004,true
2833,1,3,2,1,1,10,5,0.004,true
2834,1,3,2,3,1,10,5,0.004,true
2835,1,2,2,2,1,10,5,0.004,true
2836,1,3,2,2,1,10,5,0.004,true
2837,1,3,2,3,1,10,5,0.005,true
2838,1,3,2,2,1,10,5,0.004,true
2839,1,2,2,3,1,10,5,0.004,true
2840,1,3,2,2,1,10,5,0.004,true
2841,1,3,2,2,1,10,5,0.004,true
2842,1,2,2,2,1,10,5,0.004,true
2843,1,4,2,3,1,10,5,0.004,true
2844,1,2,2,3,1,10,5,0.005,true
2845,1,3,2,2,1,10,5,0.004,true
2846,1,3,2,2,1,10,5,0.004,true
2847,1,2,2,2,1,10,5,0.004,true
2848,2,3,3,2,3,19,5,0.009,true
2849,2,2,3,2,3,19,5,0.01,true
2850,2,4,3,3,3,19,5,0.009,true
2851,2,2,2,2,5,33,5,0.017,true
2852,2,5,2,3,10,51,5,0.027,true
2853,2,1,4,1,7,43,5,0.021,true
2854,2,2,3,2,10,51,5,0.026,true
2855,2,4,3,3,5,33,5,0.016,true
2856,2,3,4,2,7,43,5,0.022,true
2857,2,3,3,3,10,51,5,0.025,true
2858,1,3,2,2,1,10,5,0.004,true
2859,1,3,2,2,1,10,5,0.004,true
2860,1,2,2,2,1,10,5,0.004,true
2861,1,4,2,3,1,10,5,0.004,true
2862,1,2,2,3,1,10,5,0.004,true
2863,1,3,2,1,1,10,5,0.005,true
2864,1,3,2,3,1,10,5,0.004,true
2865,1,2,2,2,1,10,5,0.004,true
2866,1,3,2,2,1,10,5,0.004,true
2867,1,3,2,3,1,10,5,0.004,true
2868,1,3,2,2,1,10,5,0.004,true
2869,1,2,2,3,1,10,5,0.004,true
2870,1,3,2,2,1,10,5,0.005,true
2871,1,3,2,2,1,10,5,0.004,true
2872,1,2,2,2,1,10,5,0.004,true
2873,1,4,2,3,1,10,5,0.005,true
2874,1,2,2,3,1,10,5,0.004,true
2875,1,3,2,2,1,10,5,0.004,true
2876,1,3,2,2,1,10,5,0.004,true
2877,1,2,2,2,1,10,5,0.005,true
2878,1,4,2,3,1,10,5,0.004,true
2879,1,2,2,3,1,10,5,0.004,true
2880,1,3,2,1,1,10,5,0.004,true
2881,1,3,2,3,1,10,5,0.004,true
2882,1,2,2,2,1,10,5,0.004,true
2883,1,3,2,2,1,10,5,0.004,true
2884,1,3,2,3,1,10,5,0.005,true
2885,1,3,2,2,1,10,5,0.004,true
2886,1,2,2,3,1,10,5,0.004,true
2887,1,3,2,2,1,10,5,0.005,true
2888,1,3,2,2,1,10,5,0.005,true
2889,1,2,2,2,1,10,5,0.004,true
2890,1,4,2,3,1,10,5,0.005,true
2891,1,2,2,3,1,10,5,0.005,true
2892,1,3,2,2,1,10,5,0.004,true
2893,1,3,2,2,1,10,5,0.005,true
2894,1,2,2,2,1,10,5,0.005,true
2895,1,4,2,3,1,10,5,0.004,true
2896,1,2,2,3,1,10,5,0.004,true
2897,1,3,2,1,1,10,5,0.005,true
2898,1,3,2,3,1,10,5,0.004,true
2899,1,2,2,2,1,10,5,0.004,true
2900,1,3,2,2,1,10,5,0.005,true
2901,1,3,2,3,1,10,5,0.004,true
2902,1,3,2,2,1,10,5,0.004,true
2903,1,2,2,3,1,10,5,0.004,true
2904,1,3,2,2,1,10,5,0.005,true
2905,1,3,2,2,1,10,5,0.004,true
2906,1,2,2,2,1,10,5,0.005,true
2907,1,4,2,3,1,10,5,0.005,true
2908,1,2,2,3,1,10,5,0.004,true
2909,1,3,2,2,1,10,5,0.004,true
2910,1,3,2,2,1,10,5,0.005,true
2911,1,2,2,2,1,10,5,0.004,true
2912,1,4,2,3,1,10,5,0.004,true
2913,1,2,2,3,1,10,5,0.005,true
2914,1,3,2,1,1,10,5,0.005,true
2915,1,3,2,3,1,10,5,0.004,true
2916,1,2,2,2,1,10,5,0.004,true
2917,1,3,2,2,1,10,5,0.005,true
2918,1,3,2,3,1,10,5,0.004,true
2919,1,3,2,2,1,10,5,0.004,true
2920,1,2,2,3,1,10,5,0.005,true
2921,1,3,2,2,1,10,5,0.004,true
2922,1,3,2,2,1,10,5,0.004,true
2923,1,2,2,2,1,10,5,0.005,true
2924,1,4,2,3,1,10,5,0.004,true
2925,1,2,2,3,1,10,5,0.004,true
2926,1,3,2,2,1,10,5,0.004,true
2927,1,3,2,2,1,10,5,0.005,true
2928,1,2,2,2,1,10,5,0.004,true
2929,1,4,2,3,1,10,5,0.004,true
2930,1,2,2,3,1,10,5,0.005,true
2931,1,3,2,1,1,10,5,0.004,true
2932,1,3,2,3,1,10,5,0.004,true
2933,1,2,2,2,1,10,5,0.005,true
2934,1,3,2,2,1,10,5,0.005,true
2935,1,3,2,3,1,10,5,0.004,true
2936,1,3,2,2,1,10,5,0.004,true
2937,1,2,2,3,1,10,5,0.005,true
2938,1,3,2,2,1,10,5,0.004,true
2939,1,3,2,2,1,10,5,0.004,true
2940,1,2,2,2,1,10,5,0.005,true
2941,1,4,2,3,1,10,5,0.004,true
2942,1,2,2,3,1,10,5,0.004,true
2943,1,3,2,2,1,10,5,0.004,true
2944,1,3,2,2,1,10,5,0.004,true
2945,1,2,2,2,1,10,5,0.004,true
2946,1,4,2,3,1,10,5,0.004,true
2947,1,2,2,3,1,10,5,0.005,true
2948,1,3,2,1,1,10,5,0.004,true
2949,1,3,2,3,1,10,5,0.004,true
2950,1,2,2,2,1,10,5,0.005,true
2951,1,3,2,2,1,10,5,0.004,true
2952,1,3,2,3,1,10,5,0.004,true
2953,1,3,2,2,1,10,5,0.005,true
2954,1,2,2,3,1,10,5,0.005,true
2955,1,3,2,2,1,10,5,0.006,true
2956,1,3,2,2,1,10,5,0.005,true
2957,1,2,2,2,1,10,5,0.005,true
2958,1,4,2,3,1,10,5,0.004,true
2959,2,2,3,3,3,19,5,0.01,true
2960,1,3,2,1,1,10,5,0.004,true
2961,1,3,2,2,1,10,5,0.004,true
2962,2,3,2,3,3,19,5,0.01,true
2963,2,3,3,3,7,43,5,0.023,true
2964,1,3,2,2,1,10,5,0.004,true
2965,1,3,2,2,1,10,5,0.004,true
2966,1,2,2,2,1,10,5,0.004,true
2967,1,4,2,3,1,10,5,0.004,true
2968,1,2,2,3,1,10,5,0.004,true
2969,1,3,2,2,1,10,5,0.004,true
2970,1,3,2,2,1,10,5,0.004,true
2971,1,2,2,2,1,10,5,0.004,true
2972,1,4,2,3,1,10,5,0.005,true
2973,1,2,2,3,1,10,5,0.004,true
2974,1,3,2,1,1,10,5,0.004,true
2975,1,3,2,3,1,10,5,0.004,true
2976,1,2,2,2,1,10,5,0.004,true
2977,1,3,2,2,1,10,5,0.004,true
2978,1,3,2,3,1,10,5,0.004,true
2979,1,3,2,2,1,10,5,0.004,true
2980,1,2,2,3,1,10,5,0.004,true
2981,1,3,2,2,1,10,5,0.005,true
2982,1,3,2,2,1,10,5,0.005,true
2983,1,2,2,2,1,10,5,0.005,true
2984,1,4,2,3,1,10,5,0.004,true
2985,1,2,2,3,1,10,5,0.004,true
2986,1,3,2,2,1,10,5,0.004,true
2987,1,3,2,2,1,10,5,0.004,true
2988,1,2,2,2,1,10,5,0.005,true
2989,2,3,3,2,3,19,5,0.009,true
2990,2,3,2,3,3,19,5,0.01,true
2991,1,4,2,3,1,10,5,0.004,true
2992,2,2,3,2,7,43,5,0.023,true
2993,1,4,2,3,1,10,5,0.005,true
2994,1,2,2,3,1,10,5,0.005,true
2995,1,3,2,2,1,10,5,0.005,true
2996,1,3,2,2,1,10,5,0.005,true
2997,2,3,3,3,5,33,5,0.018,true
2998,2,3,4,2,7,43,5,0.023,true
2999,1,3,2,2,1,10,5,0.005,true
3000,2,3,3,3,9,49,5,0.027,true
3001,2,2,3,1,3,19,5,0.01,true
3002,1,3,2,3,1,10,5,0.005,true
3003,1,2,2,2,1,10,5,0.005,true
3004,1,3,2,2,1,10,5,0.005,true
3005,2,2,3,2,3,19,5,0.01,true
3006,1,4,2,3,1,10,5,0.004,true
3007,2,2,4,2,5,33,5,0.017,true
3008,1,3,2,2,1,10,5,0.005,true
3009,2,3,3,2,9,49,5,0.027,true
3010,2,3,3,3,9,49,5,0.026,true
3011,2,3,3,2,9,49,5,0.025,true
3012,2,2,3,3,3,19,5,0.009,true
3013,1,3,2,1,1,10,5,0.004,true
3014,1,3,2,2,1,10,5,0.004,true
3015,1,2,2,2,1,10,5,0.004,true
3016,1,3,2,2,1,10,5,0.004,true
3017,1,3,2,3,1,10,5,0.004,true
3018,1,3,2,2,1,10,5,0.004,true
3019,1,2,2,3,1,10,5,0.004,true
3020,1,3,2,2,1,10,5,0.004,true
3021,1,3,2,2,1,10,5,0.004,true
3022,1,2,2,2,1,10,5,0.004,true
3023,1,4,2,3,1,10,5,0.004,true
3024,1,2,2,3,1,10,5,0.004,true
3025,2,2,3,1,3,19,5,0.009,true
3026,2,3,4,3,8,49,5,0.023,true
3027,1,3,2,2,1,10,5,0.004,true
3028,2,2,3,2,9,49,5,0.023,true
3029,1,4,2,3,1,10,5,0.004,true
3030,2,2,3,3,3,19,5,0.009,true
3031,1,3,2,1,1,10,5,0.004,true
3032,1,3,2,3,1,10,5,0.004,true
3033,2,2,3,2,3,19,5,0.009,true
3034,2,3,3,2,3,19,5,0.008,true
3035,2,2,3,2,2,19,5,0.009,true
3036,2,5,2,4,8,49,5,0.023,true
3037,2,3,4,0,9,49,5,0.023,true
3038,2,3,3,3,5,33,5,0.016,true
3039,2,4,3,3,6,43,5,0.021,true
3040,1,2,2,2,1,10,5,0.004,true
3041,2,3,3,2,3,19,5,0.009,true
3042,2,3,2,3,3,19,5,0.008,true
3043,2,4,2,3,5,33,5,0.015,true
3044,2,2,3,2,3,19,5,0.009,true
3045,1,4,2,3,1,10,5,0.004,true
3046,1,2,2,3,1,10,5,0.004,true
3047,1,3,2,2,1,10,5,0.004,true
3048,1,3,2,2,1,10,5,0.004,true
3049,1,2,2,2,1,10,5,0.004,true
3050,1,4,2,3,1,10,5,0.004,true
3051,1,2,2,3,1,10,5,0.004,true
3052,1,3,2,1,1,10,5,0.004,true
3053,1,3,2,3,1,10,5,0.004,true
3054,1,2,2,2,1,10,5,0.004,true
3055,1,3,2,2,1,10,5,0.004,true
3056,1,3,2,3,1,10,5,0.004,true
3057,1,3,2,2,1,10,5,0.004,true
3058,1,2,2,3,1,10,5,0.004,true
3059,1,3,2,2,1,10,5,0.004,true
3060,1,3,2,2,1,10,5,0.004,true
3061,1,2,2,2,1,10,5,0.004,true
3062,1,4,2,3,1,10,5,0.004,true
3063,1,2,2,3,1,10,5,0.004,true
3064,1,3,2,2,1,10,5,0.004,true
3065,1,3,2,2,1,10,5,0.004,true
3066,1,2,2,2,1,10,5,0.004,true
3067,1,4,2,3,1,10,5,0.004,true
3068,1,2,2,3,1,10,5,0.004,true
3069,1,3,2,1,1,10,5,0.004,true
3070,1,3,2,3,1,10,5,0.004,true
3071,1,2,2,2,1,10,5,0.004,true
3072,1,3,2,2,1,10,5,0.004,true
3073,1,3,2,3,1,10,5,0.004,true
3074,1,3,2,2,1,10,5,0.004,true
3075,1,2,2,3,1,10,5,0.004,true
3076,1,3,2,2,1,10,5,0.004,true
3077,1,3,2,2,1,10,5,0.004,true
3078,1,2,2,2,1,10,5,0.004,true
3079,1,4,2,3,1,10,5,0.004,true
3080,1,2,2,3,1,10,5,0.004,true
3081,1,3,2,2,1,10,5,0.004,true
3082,2,3,4,2,10,51,5,0.023,true
3083,1,3,2,2,1,10,5,0.005,true
3084,2,2,3,2,9,49,5,0.023,true
3085,1,4,2,3,1,10,5,0.004,true
3086,2,2,3,3,3,19,5,0.009,true
3087,1,3,2,1,1,10,5,0.004,true
3088,1,3,2,3,1,10,5,0.004,true
3089,1,2,2,2,1,10,5,0.004,true
3090,1,3,2,2,1,10,5,0.004,true
3091,1,3,2,3,1,10,5,0.004,true
3092,1,3,2,2,1,10,5,0.004,true
3093,1,2,2,3,1,10,5,0.004,true
3094,1,3,2,2,1,10,5,0.004,true
3095,1,3,2,2,1,10,5,0.004,true
3096,2,2,3,2,3,19,5,0.009,true
3097,2,3,3,2,3,19,5,0.009,true
3098,2,2,3,2,3,19,5,0.009,true
3099,2,5,2,3,10,51,5,0.024,true
3100,2,2,4,2,9,49,5,0.023,true
3101,2,2,4,2,8,49,5,0.023,true
3102,2,4,3,2,4,33,5,0.015,true
3103,1,3,2,3,1,10,5,0.004,true
3104,1,3,2,2,1,10,5,0.004,true
3105,1,2,2,3,1,10,5,0.004,true
3106,1,3,2,2,1,10,5,0.004,true
3107,1,3,2,2,1,10,5,0.004,true
3108,1,2,2,2,1,10,5,0.004,true
3109,1,4,2,3,1,10,5,0.004,true
3110,1,2,2,3,1,10,5,0.004,true
3111,1,3,2,2,1,10,5,0.004,true
3112,1,3,2,2,1,10,5,0.004,true
3113,1,2,2,2,1,10,5,0.004,true
3114,1,4,2,3,1,10,5,0.004,true
3115,1,2,2,3,1,10,5,0.004,true
3116,1,3,2,1,1,10,5,0.004,true
3117,1,3,2,3,1,10,5,0.004,true
3118,1,2,2,2,1,10,5,0.004,true
3119,1,3,2,2,1,10,5,0.004,true
3120,1,3,2,3,1,10,5,0.004,true
3121,2,3,3,2,3,19,5,0.009,true
3122,2,3,2,4,3,19,5,0.008,true
3123,1,3,2,1,1,10,5,0.004,true
3124,2,3,3,4,7,43,5,0.02,true
3125,1,3,2,1,1,10,5,0.004,true
3126,1,3,2,3,1,10,5,0.004,true
3127,1,2,2,2,1,10,5,0.004,true
3128,2,4,3,3,5,33,5,0.015,true
3129,2,3,3,2,5,33,5,0.016,true
3130,2,3,4,3,7,43,5,0.02,true
3131,2,3,3,1,4,33,5,0.015,true
3132,2,2,3,2,3,19,5,0.009,true
3133,1,3,2,2,1,10,5,0.004,true
3134,1,3,2,2,1,10,5,0.004,true
3135,1,2,2,2,1,10,5,0.004,true
3136,2,4,3,3,3,19,5,0.009,true
3137,2,2,3,2,3,19,5,0.009,true
3138,2,3,3,2,3,19,5,0.009,true
3139,2,2,3,2,7,43,5,0.02,true
3140,2,5,3,3,10,51,5,0.024,true
3141,2,2,3,2,5,33,5,0.016,true
3142,2,3,3,2,10,51,5,0.024,true
3143,1,3,2,2,1,10,5,0.004,true
3144,1,2,2,3,1,10,5,0.004,true
3145,1,3,2,2,1,10,5,0.004,true
3146,1,3,2,2,1,10,5,0.004,true
3147,1,2,2,2,1,10,5,0.004,true
3148,1,4,2,3,1,10,5,0.004,true
3149,1,2,2,3,1,10,5,0.004,true
3150,1,3,2,2,1,10,5,0.004,true
3151,1,3,2,2,1,10,5,0.004,true
3152,1,2,2,2,1,10,5,0.004,true
3153,1,4,2,3,1,10,5,0.004,true
3154,1,2,2,3,1,10,5,0.004,true
3155,1,3,2,1,1,10,5,0.004,true
3156,1,3,2,3,1,10,5,0.005,true
3157,1,2,2,2,1,10,5,0.004,true
3158,1,3,2,2,1,10,5,0.004,true
3159,2,2,3,2,3,19,5,0.008,true
3160,2,4,3,3,8,49,5,0.023,true
3161,1,2,2,2,1,10,5,0.004,true
3162,2,4,3,2,9,49,5,0.023,true
3163,1,2,2,2,1,10,5,0.004,true
3164,2,3,3,2,3,19,5,0.008,true
3165,1,2,2,2,1,10,5,0.004,true
3166,1,4,2,3,1,10,5,0.004,true
3167,2,2,3,2,4,33,5,0.015,true
3168,2,3,3,2,3,19,5,0.008,true
3169,2,2,3,2,7,43,5,0.021,true
3170,2,4,3,3,9,49,5,0.022,true
3171,2,3,3,2,3,19,5,0.009,true
3172,2,3,3,2,10,51,5,0.023,true
3173,1,3,2,2,1,10,5,0.004,true
3174,2,2,3,3,3,19,5,0.009,true
3175,1,3,2,2,1,10,5,0.004,true
3176,2,4,2,3,3,19,5,0.009,true
3177,2,3,2,3,5,33,5,0.015,true
3178,2,3,3,2,3,19,5,0.008,true
3179,1,2,2,2,1,10,5,0.004,true
3180,1,3,2,2,1,10,5,0.004,true
3181,1,3,2,3,1,10,5,0.004,true
3182,2,3,3,2,7,43,5,0.02,true
3183,2,2,4,2,5,33,5,0.015,true
3184,2,3,3,2,3,19,5,0.009,true
3185,2,3,3,3,6,43,5,0.02,true
3186,2,3,3,2,3,19,5,0.008,true
3187,1,2,2,2,1,10,5,0.004,true
3188,1,4,2,3,1,10,5,0.004,true
3189,1,2,2,3,1,10,5,0.004,true
3190,1,3,2,2,1,10,5,0.004,true
3191,2,2,5,1,8,49,5,0.023,true
3192,1,3,3,2,1,10,5,0.004,true
3193,2,4,3,2,4,33,5,0.015,true
3194,1,3,2,3,1,10,5,0.004,true
3195,1,3,2,2,1,10,5,0.004,true
3196,1,2,2,3,1,10,5,0.004,true
3197,1,3,2,2,1,10,5,0.004,true
3198,1,3,2,2,1,10,5,0.004,true
3199,2,3,3,3,4,33,5,0.016,true
3200,2,4,4,2,6,43,5,0.021,true
3201,1,2,2,2,1,10,5,0.004,true
3202,2,3,3,3,9,49,5,0.023,true
3203,2,3,3,2,3,19,5,0.009,true
3204,1,3,2,2,1,10,5,0.004,true
3205,2,2,3,2,2,19,5,0.008,true
3206,2,4,2,3,3,19,5,0.008,true
3207,1,2,2,2,1,10,5,0.004,true
3208,2,5,2,4,2,19,5,0.009,true
3209,2,2,2,2,5,33,5,0.015,true
3210,2,4,3,3,2,19,5,0.009,true
3211,1,2,2,3,1,10,5,0.004,true
3212,1,3,2,1,1,10,5,0.004,true
3213,1,3,2,2,1,10,5,0.004,true
3214,1,2,2,2,1,10,5,0.004,true
3215,2,3,4,3,8,49,5,0.023,true
3216,2,3,3,2,3,19,5,0.009,true
3217,2,3,3,2,3,19,5,0.008,true
3218,1,2,2,2,1,10,5,0.004,true
3219,1,3,2,2,1,10,5,0.004,true
3220,1,3,2,3,1,10,5,0.004,true
3221,1,3,2,2,1,10,5,0.004,true
3222,2,2,3,3,3,19,5,0.009,true
3223,1,3,2,2,1,10,5,0.004,true
3224,2,3,3,3,9,49,5,0.024,true
3225,2,3,3,1,2,19,5,0.009,true
3226,1,2,2,3,1,10,5,0.004,true
3227,1,3,2,2,1,10,5,0.004,true
3228,1,3,2,2,1,10,5,0.004,true
3229,1,2,2,2,1,10,5,0.004,true
3230,1,4,2,3,1,10,5,0.004,true
3231,1,2,2,3,1,10,5,0.004,true
3232,1,3,2,2,1,10,5,0.004,true
3233,1,3,2,2,1,10,5,0.004,true
3234,1,2,2,2,1,10,5,0.004,true
3235,1,4,2,3,1,10,5,0.004,true
3236,1,2,2,3,1,10,5,0.004,true
3237,1,3,2,1,1,10,5,0.004,true
3238,1,3,2,3,1,10,5,0.004,true
3239,1,2,2,2,1,10,5,0.004,true
3240,1,3,2,2,1,10,5,0.004,true
3241,1,3,2,3,1,10,5,0.004,true
3242,1,3,2,2,1,10,5,0.004,true
3243,1,2,2,3,1,10,5,0.004,true
3244,1,3,2,2,1,10,5,0.004,true
3245,1,3,2,2,1,10,5,0.004,true
